date,subject,body,label,from
2020-07-02 14:30:54.927463712,Congratulations! You've won,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply1100@suspicious-domain.com
2020-07-04 10:21:40.250125056,Confirm your identity immediately,Your package is ready for delivery. Track your shipment: http://tracking-express.com/package,phishing,noreply1101@suspicious-domain.com
2020-07-06 06:12:25.572786368,Click here to claim your prize,Your account will be suspended unless you update your payment information immediately. Click here: https://paypal-secure.verify-account.com,phishing,noreply1102@suspicious-domain.com
2020-07-08 02:03:10.895447712,Click here to claim your prize,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply1103@suspicious-domain.com
2020-07-09 21:53:56.218109056,Confirm your identity immediately,We need to confirm your identity. Please provide your account details: https://account-security.com/verify,phishing,noreply1104@suspicious-domain.com
2020-07-11 17:44:41.540770368,Your account has been compromised,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply1105@suspicious-domain.com
2020-07-13 13:35:26.863431712,Urgent: Verify your account,Your package is ready for delivery. Track your shipment: http://tracking-express.com/package,phishing,noreply1106@suspicious-domain.com
2020-07-15 09:26:12.186093024,Congratulations! You've won,"Dear valued customer, we have detected suspicious activity on your account. Please verify your identity by clicking the link below: http://secure-bank-verify.com/login",phishing,noreply1107@suspicious-domain.com
2020-07-17 05:16:57.508754368,Congratulations! You've won,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply1108@suspicious-domain.com
2020-07-19 01:07:42.831415712,Your account has been compromised,We need to confirm your identity. Please provide your account details: https://account-security.com/verify,phishing,noreply1109@suspicious-domain.com
2020-07-20 20:58:28.154077024,Congratulations! You've won,Your account will be suspended unless you update your payment information immediately. Click here: https://paypal-secure.verify-account.com,phishing,noreply1110@suspicious-domain.com
2020-07-22 16:49:13.476738368,Reset your password now,"Dear valued customer, we have detected suspicious activity on your account. Please verify your identity by clicking the link below: http://secure-bank-verify.com/login",phishing,noreply1111@suspicious-domain.com
2020-07-24 12:39:58.799399680,Urgent: Verify your account,Your account will be suspended unless you update your payment information immediately. Click here: https://paypal-secure.verify-account.com,phishing,noreply1112@suspicious-domain.com
2020-07-26 08:30:44.122061024,Unusual activity detected,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply1113@suspicious-domain.com
2020-07-28 04:21:29.444722336,Congratulations! You've won,Your package is ready for delivery. Track your shipment: http://tracking-express.com/package,phishing,noreply1114@suspicious-domain.com
2020-07-30 00:12:14.767383680,Confirm your identity immediately,Your package is ready for delivery. Track your shipment: http://tracking-express.com/package,phishing,noreply1115@suspicious-domain.com
2020-07-31 20:03:00.090045024,Reset your password now,We need to confirm your identity. Please provide your account details: https://account-security.com/verify,phishing,noreply1116@suspicious-domain.com
2020-08-02 15:53:45.412706336,Congratulations! You've won,Your package is ready for delivery. Track your shipment: http://tracking-express.com/package,phishing,noreply1117@suspicious-domain.com
2020-08-04 11:44:30.735367680,Reset your password now,"Dear valued customer, we have detected suspicious activity on your account. Please verify your identity by clicking the link below: http://secure-bank-verify.com/login",phishing,noreply1118@suspicious-domain.com
2020-08-06 07:35:16.058028992,Your package is waiting,Your package is ready for delivery. Track your shipment: http://tracking-express.com/package,phishing,noreply1119@suspicious-domain.com
2020-08-08 03:26:01.380690336,Unusual activity detected,We need to confirm your identity. Please provide your account details: https://account-security.com/verify,phishing,noreply1120@suspicious-domain.com
2020-08-09 23:16:46.703351680,Action required: Update payment information,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply1121@suspicious-domain.com
2020-08-11 19:07:32.026012992,Confirm your identity immediately,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply1122@suspicious-domain.com
2020-08-13 14:58:17.348674336,Confirm your identity immediately,Your package is ready for delivery. Track your shipment: http://tracking-express.com/package,phishing,noreply1123@suspicious-domain.com
2020-08-15 10:49:02.671335648,Urgent: Verify your account,Your account will be suspended unless you update your payment information immediately. Click here: https://paypal-secure.verify-account.com,phishing,noreply1124@suspicious-domain.com
2020-08-17 06:39:47.993996992,Reset your password now,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply1125@suspicious-domain.com
2020-08-19 02:30:33.316658304,Your account has been compromised,Your package is ready for delivery. Track your shipment: http://tracking-express.com/package,phishing,noreply1126@suspicious-domain.com
2020-08-20 22:21:18.639319648,Confirm your identity immediately,We need to confirm your identity. Please provide your account details: https://account-security.com/verify,phishing,noreply1127@suspicious-domain.com
2020-08-22 18:12:03.961980992,Reset your password now,Your package is ready for delivery. Track your shipment: http://tracking-express.com/package,phishing,noreply1128@suspicious-domain.com
2020-08-24 14:02:49.284642304,Reset your password now,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply1129@suspicious-domain.com
2020-08-26 09:53:34.607303648,Important security alert,We need to confirm your identity. Please provide your account details: https://account-security.com/verify,phishing,noreply1130@suspicious-domain.com
2020-08-28 05:44:19.929964960,Important security alert,Your package is ready for delivery. Track your shipment: http://tracking-express.com/package,phishing,noreply1131@suspicious-domain.com
2020-08-30 01:35:05.252626304,Action required: Update payment information,"Dear valued customer, we have detected suspicious activity on your account. Please verify your identity by clicking the link below: http://secure-bank-verify.com/login",phishing,noreply1132@suspicious-domain.com
2020-08-31 21:25:50.575287648,Your package is waiting,We need to confirm your identity. Please provide your account details: https://account-security.com/verify,phishing,noreply1133@suspicious-domain.com
2020-09-02 17:16:35.897948960,Action required: Update payment information,"Dear valued customer, we have detected suspicious activity on your account. Please verify your identity by clicking the link below: http://secure-bank-verify.com/login",phishing,noreply1134@suspicious-domain.com
